FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
169707|Hells Canyon|Valley|CO|08|Moffat|081|405744N|1083243W|40.9621852|-108.5453832|410025N|1083322W|41.0069069|-108.5562172|1990|6529|Hiawatha|10/13/1978|
169710|Eagle Rock Draw|Valley|CO|08|Moffat|081|405858N|1081702W|40.982742|-108.2839837|410033N|1082342W|41.0091301|-108.3950997|1969|6460|Powder Wash|10/13/1978|
169716|Ruedloff Draw|Valley|CO|08|Moffat|081|405749N|1081004W|40.9635759|-108.1678671|410254N|1081212W|41.0483333|-108.2033333|1918|6293|Reservoir Draw|06/05/1979|12/13/2010
169726|Fourmile Creek|Stream|CO|08|Moffat|081|410027N|1074145W|41.0074648|-107.6959041|404846N|1072458W|40.8127464|-107.4161737|1889|6197|Baggs|10/13/1978|
169736|Dry Gulch|Valley|CO|08|Moffat|081|410024N|1075453W|41.0066314|-107.9148005|404722N|1074715W|40.7894119|-107.7875745|1848|6063|McPherson Springs|10/13/1978|
169737|East Fork Cherokee Creek|Stream|CO|08|Moffat|081|401000N|1085917W|40.1666349|-108.9881693|410344N|1080204W|41.0621861|-108.0345276|1751|5745|Mellen Hill|10/13/1978|
169749|Putt Creek|Stream|WY|56|Carbon|007|410040N|1072651W|41.0110763|-107.447563|405612N|1072952W|40.9366329|-107.4978422|1965|6447|Savery|10/13/1978|11/14/2007
169754|Willow Creek|Stream|WY|56|Carbon|007|410133N|1073257W|41.0258333|-107.5491667|404829N|1072403W|40.8080244|-107.4008955|1940|6365|Dixon|10/13/1978|11/14/2007
169778|Vermillion Creek|Stream|CO|08|Moffat|081|404544N|1085312W|40.7621845|-108.8867827|410520N|1084722W|41.08885|-108.7895575|1627|5338|Lodore School|10/13/1978|05/03/2011
169881|Deer Creek|Stream|WY|56|Carbon|007|410012N|1070705W|41.0032994|-107.1181095|405817N|1070645W|40.9713556|-107.1125539|2094|6870|Fletcher Peak|06/05/1979|
